id_respuesta,fecha,edad,area,satisfaccion,comentario
R04703,2025-01-10,22.0,Soporte,4,
R04704,2025-01-28,29.0,Ventas,5,Demora
R04705,2025-01-05,18.0,Atención,8,Todo correcto
R04706,2025-01-03,,Soporte,5,Demora
R04707,2025-01-23,39.0,Postventa,10,Todo correcto
R04708,2025-01-06,55.0,Postventa,9,Excelente
R04709,2025-01-04,36.0,Atención,NS/NC,
R04710,2025-01-18,33.0,Soporte,8,Todo correcto
R04711,2025-01-28,48.0,Atención,3,Poco claro
R04712,2025-01-09,20.0,Atención,3,
R04713,2025-01-17,40.0,Soporte,9,Amables
R04714,2025-01-29,59.0,Soporte,6,
R04715,2025-01-13,35.0,Ventas,4,
R04716,2025-01-27,43.0,Atención,8,Rápido
R04717,2025-01-15,30.0,Postventa,4,Demora
R04718,2025-01-30,35.0,Soporte,4,
R04719,2025-01-20,20.0,Ventas,7,
R04720,2025-01-17,40.0,Soporte,NS/NC,
R04721,2025-01-13,,Postventa,8,Amables
R04722,2025-01-16,42.0,Postventa,10,Amables
R04723,2025-01-22,44.0,Soporte,7,Demora
R04724,2025-01-04,61.0,Ventas,8,Excelente
R04725,2025-01-05,44.0,Soporte,8,Rápido
R04726,2025-01-05,56.0,Atención,7,Regular
R04727,2025-01-09,42.0,Atención,1,Poco claro
R04728,2025-01-17,41.0,Soporte,4,
R04729,2025-01-13,25.0,Ventas,3,
R04730,2025-01-02,26.0,Atención,9,Excelente
R04731,2025-01-13,63.0,Soporte,10,Excelente
R04732,2025-01-22,54.0,Soporte,8,Excelente
R04733,2025-01-21,47.0,Soporte,9,Todo correcto
R04734,2025-01-27,36.0,Ventas,5,Demora
R04735,2025-01-23,33.0,Atención,5,Demora
R04736,2025-01-19,41.0,Ventas,10,Excelente
R04737,2025-01-03,61.0,Ventas,5,
R04738,2025-01-10,38.0,Atención,2,
R04739,2025-01-02,53.0,Ventas,NS/NC,
R04740,2025-01-13,57.0,Soporte,8,Todo correcto
R04741,2025-01-19,56.0,Soporte,5,
R04742,2025-01-26,64.0,Soporte,8,Amables
R04743,2025-01-17,,Postventa,6,No resolvieron
R04744,2025-01-21,22.0,Postventa,4,Demora
R04745,2025-01-14,31.0,Postventa,7,Demora
R04746,2025-01-31,62.0,Ventas,8,Muy bien
R04747,2025-01-12,59.0,Atención,9,Amables
R04748,2025-01-21,,Soporte,5,
R04749,2025-01-12,25.0,Ventas,9,Amables
R04750,2025-01-11,41.0,Ventas,8,Muy bien
R04751,2025-01-07,28.0,Soporte,1,Poco claro
R04752,2025-01-04,34.0,Ventas,8,Amables
R04753,2025-01-19,,Atención,8,Excelente
R04754,2025-01-01,43.0,Soporte,NS/NC,
R04755,2025-01-28,60.0,Soporte,1,
R04756,2025-01-31,65.0,Soporte,6,Poco claro
R04757,2025-01-24,61.0,Ventas,2,Regular
R04758,2025-01-29,62.0,Postventa,6,Regular
R04759,2025-01-03,44.0,Atención,2,
R04760,2025-01-13,33.0,Ventas,2,
R04761,2025-01-15,43.0,Soporte,7,
R04762,2025-01-02,50.0,Ventas,10,Muy bien
R04763,2025-01-11,48.0,Soporte,1,Demora
R04764,2025-01-04,65.0,Postventa,5,
R04765,2025-01-19,64.0,Soporte,NS/NC,
R04766,2025-01-29,23.0,Atención,9,Excelente
R04767,2025-01-17,,Ventas,5,Demora
R04768,2025-01-03,25.0,Atención,5,
R04769,2025-01-28,24.0,Atención,4,Mal servicio
R04770,2025-01-18,51.0,Atención,3,
R04771,2025-01-08,61.0,Soporte,8,Muy bien
R04772,2025-01-22,31.0,Atención,7,
R04773,2025-01-25,33.0,Atención,9,Todo correcto
R04774,2025-01-24,60.0,Ventas,6,Poco claro
R04775,2025-01-26,26.0,Soporte,1,
R04776,2025-01-19,27.0,Soporte,5,
R04777,2025-01-05,34.0,Ventas,5,
R04778,2025-01-07,29.0,Soporte,7,Regular
R04779,2025-01-21,23.0,Ventas,10,Todo correcto
R04780,2025-01-08,36.0,Atención,1,Mal servicio
R04781,2025-01-28,60.0,Soporte,1,
R04782,2025-01-05,58.0,Ventas,6,
R04783,2025-01-17,46.0,Atención,6,Regular
R04784,2025-01-05,23.0,Ventas,9,Muy bien
R04785,2025-01-04,42.0,Soporte,3,Regular
R04786,2025-01-22,,Soporte,5,
R04787,2025-01-19,42.0,Ventas,5,
R04788,2025-01-31,33.0,Atención,1,
R04789,2025-01-27,33.0,Ventas,6,Poco claro
R04790,2025-01-21,23.0,Soporte,4,
R04791,2025-01-02,54.0,Atención,6,Demora
R04792,2025-01-11,38.0,Ventas,8,Excelente
R04793,2025-01-22,21.0,Ventas,8,Amables
R04794,2025-01-13,51.0,Atención,3,
R04795,2025-01-15,45.0,Ventas,9,Todo correcto
R04796,2025-01-12,55.0,Atención,4,Poco claro
R04797,2025-01-22,58.0,Ventas,1,Demora
R04798,2025-01-21,45.0,Atención,9,Amables
R04799,2025-01-22,34.0,Atención,5,Demora
R04800,2025-01-11,31.0,Atención,8,Todo correcto
R04801,2025-01-07,24.0,Ventas,7,
R04802,2025-01-28,39.0,Soporte,5,
R04803,2025-01-05,18.0,Soporte,8,Amables
R04804,2025-01-17,46.0,Ventas,1,
R04805,2025-01-24,48.0,Atención,4,No resolvieron
R04806,2025-01-20,47.0,Soporte,5,Demora
R04807,2025-01-09,32.0,Soporte,4,No resolvieron
R04808,2025-01-14,35.0,Soporte,6,Regular
R04809,2025-01-26,52.0,Atención,9,Todo correcto
R04810,2025-01-12,47.0,Ventas,1,
R04811,2025-01-06,51.0,Soporte,10,Excelente
R04812,2025-01-17,59.0,Atención,2,
R04813,2025-01-19,28.0,Atención,1,Mal servicio
R04814,2025-01-19,44.0,Atención,7,
R04815,2025-01-26,41.0,Soporte,2,No resolvieron
R04816,2025-01-16,52.0,Atención,9,Amables
R04817,2025-01-12,56.0,Soporte,8,Excelente
R04818,2025-01-12,,Ventas,10,Excelente
R04819,2025-01-20,35.0,Ventas,1,No resolvieron
R04820,2025-01-06,30.0,Ventas,3,
R04821,2025-01-31,62.0,Ventas,6,No resolvieron
R04822,2025-01-23,41.0,Soporte,3,
R04823,2025-01-26,40.0,Soporte,9,Todo correcto
R04824,2025-01-04,29.0,Postventa,10,Todo correcto
R04825,2025-01-06,47.0,Ventas,10,Todo correcto
R04826,2025-01-11,48.0,Soporte,2,
R04827,2025-01-01,45.0,Soporte,6,
R04828,2025-01-30,39.0,Ventas,2,No resolvieron
R04829,2025-01-24,61.0,Atención,3,
R04830,2025-01-23,45.0,Postventa,10,Excelente
R04831,2025-01-15,30.0,Soporte,9,Todo correcto
R04832,2025-01-27,42.0,Soporte,NS/NC,
R04833,2025-01-11,61.0,Atención,2,
R04834,2025-01-25,63.0,Atención,8,Rápido
R04835,2025-01-19,24.0,Atención,3,
R04836,2025-01-18,62.0,Atención,2,No resolvieron
R04837,2025-01-17,23.0,Soporte,10,Amables
R04838,2025-01-19,41.0,Atención,8,Todo correcto
R04839,2025-01-21,36.0,Postventa,3,No resolvieron
R04840,2025-01-14,36.0,Soporte,8,Muy bien
R04841,2025-01-27,53.0,Atención,6,
R04842,2025-01-18,26.0,Soporte,1,
R04843,2025-01-28,65.0,Atención,2,
R04844,2025-01-19,53.0,Ventas,2,
R04845,2025-01-15,,Soporte,7,No resolvieron
R04846,2025-01-31,57.0,Atención,6,Demora
R04847,2025-01-15,46.0,Atención,2,
R04848,2025-01-04,41.0,Soporte,1,
R04849,2025-01-07,65.0,Soporte,5,
R04850,2025-01-13,22.0,Soporte,2,
R04851,2025-01-03,59.0,Soporte,10,Muy bien
R04852,2025-01-16,62.0,Ventas,10,Muy bien
R04853,2025-01-31,43.0,Ventas,6,No resolvieron
R04854,2025-01-09,31.0,Soporte,2,
R04855,2025-01-08,56.0,Ventas,9,Amables
R04856,2025-01-20,46.0,Atención,5,Demora
R04857,2025-01-13,23.0,Soporte,7,Regular
R04858,2025-01-17,24.0,Atención,4,Poco claro
R04859,2025-01-17,54.0,Atención,2,
R04860,2025-01-17,35.0,Soporte,3,Poco claro
R04861,2025-01-01,40.0,Ventas,5,
R04862,2025-01-08,61.0,Atención,1,
R04863,2025-01-19,55.0,Atención,4,Poco claro
R04864,2025-01-31,18.0,Postventa,4,Demora
R04865,2025-01-06,21.0,Atención,2,Regular
R04866,2025-01-03,61.0,Atención,9,Excelente
R04867,2025-01-27,64.0,Atención,6,Mal servicio
R04868,2025-01-05,52.0,Ventas,9,Rápido
R04869,2025-01-13,40.0,Soporte,6,
R04870,2025-01-15,44.0,Atención,2,Mal servicio
R04871,2025-01-14,43.0,Soporte,1,Mal servicio
R04872,2025-01-29,25.0,Soporte,4,Mal servicio
R04873,2025-01-31,60.0,Soporte,1,
R04874,2025-01-23,33.0,Postventa,8,Excelente
R04875,2025-01-16,58.0,Atención,1,Poco claro
R04876,2025-01-18,20.0,Postventa,5,
R04877,2025-01-22,49.0,Ventas,9,Amables
R04878,2025-01-29,22.0,Soporte,1,Regular
R04879,2025-01-22,37.0,Ventas,4,
R04880,2025-01-11,31.0,Soporte,8,Excelente
R04881,2025-01-03,49.0,Ventas,8,Rápido
R04882,2025-01-22,43.0,Soporte,1,Demora
R04883,2025-01-10,64.0,Atención,8,Muy bien
R04884,2025-01-10,23.0,Soporte,3,
R04885,2025-01-30,53.0,Atención,7,
R04886,2025-01-21,57.0,Atención,10,Rápido
R04887,2025-01-16,-71.0,Ventas,1,No resolvieron
R04888,2025-01-12,30.0,Postventa,5,
R04889,2025-01-02,49.0,Soporte,4,
R04890,2025-01-09,33.0,Ventas,4,Poco claro
R04891,2025-01-24,18.0,Atención,5,
R04892,2025-01-03,30.0,Ventas,3,No resolvieron
R04893,2025-01-24,28.0,Ventas,7,
R04894,2025-01-30,25.0,Atención,2,
R04895,2025-01-25,42.0,Atención,1,No resolvieron
R04896,2025-01-30,57.0,Ventas,6,No resolvieron
R04897,2025-01-15,49.0,Soporte,12,Rápido
R04898,2025-01-03,41.0,Soporte,NS/NC,
R04899,2025-01-19,45.0,Postventa,8,Excelente
R04900,2025-01-18,31.0,Postventa,2,No resolvieron
R04901,2025-01-08,62.0,Ventas,4,Mal servicio
R04902,2025-01-26,20.0,Ventas,7,
R04903,2025-01-17,53.0,Atención,6,Poco claro
R04904,2025-01-08,44.0,Atención,2,Mal servicio
R04905,2025-01-07,37.0,Postventa,4,
R04906,2025-01-30,64.0,Ventas,3,
R04907,2025-01-07,32.0,Ventas,9,Muy bien
R04908,2025-01-03,44.0,Atención,6,Demora
R04909,2025-01-01,62.0,Ventas,2,No resolvieron
R04910,2025-01-04,58.0,Atención,2,
R04911,2025-01-25,45.0,Atención,3,No resolvieron
R04912,2025-01-05,42.0,Atención,5,Poco claro
R04913,2025-01-01,59.0,Ventas,6,
R04914,2025-01-15,61.0,Ventas,5,
R04915,2025-01-05,63.0,Soporte,1,
R04916,2025-01-13,50.0,Atención,1,Regular
R04917,2025-01-08,63.0,Ventas,7,
R04918,2025-01-08,31.0,Postventa,10,Muy bien
R04919,2025-01-05,25.0,Atención,7,
R04920,2025-01-28,65.0,Ventas,NS/NC,
R04921,2025-01-09,31.0,Postventa,6,Demora
R04922,2025-01-31,18.0,Atención,9,Amables
R04923,2025-01-01,33.0,Atención,2,
R04924,2025-01-04,35.0,Postventa,1,
R04925,2025-01-03,24.0,Atención,6,
R04926,2025-01-02,32.0,Atención,6,
R04927,2025-01-31,41.0,Ventas,9,Muy bien
R04928,2025-01-08,30.0,Soporte,10,Excelente
R04929,2025-01-23,26.0,Ventas,NS/NC,
R04930,2025-01-09,32.0,Ventas,1,
R04931,2025-01-02,52.0,Ventas,10,Todo correcto
R04932,2025-01-14,,Atención,6,
R04933,2025-01-14,50.0,Atención,5,No resolvieron
R04934,2025-01-04,33.0,Soporte,6,No resolvieron
R04935,2025-01-30,25.0,Ventas,12,Todo correcto
R04936,2025-01-31,46.0,Postventa,4,
R04937,2025-01-06,40.0,Soporte,10,Todo correcto
R04938,2025-01-11,62.0,Atención,8,Amables
R04939,2025-01-03,48.0,Postventa,5,Demora
R04940,2025-01-08,57.0,Atención,6,
R04941,2025-01-03,31.0,Atención,2,
R04942,2025-01-14,47.0,Ventas,1,Poco claro
R04943,2025-01-28,56.0,Soporte,8,Excelente
R04944,2025-01-13,44.0,Soporte,6,Regular
R04945,2025-01-13,64.0,Postventa,9,Todo correcto
R04946,2025-01-02,33.0,Postventa,5,
R04947,2025-01-13,23.0,Atención,8,Amables
R04948,2025-01-29,50.0,Ventas,7,No resolvieron
R04949,2025-01-19,61.0,Ventas,10,Excelente
R04950,2025-01-27,35.0,Atención,1,
R04951,2025-01-06,33.0,Postventa,7,Poco claro
R04952,2025-01-16,29.0,Atención,4,No resolvieron
R04953,2025-01-02,-32.0,Atención,6,Demora
R04954,2025-01-08,62.0,Soporte,9,Todo correcto
R04955,2025-01-17,57.0,Ventas,9,Amables
R04956,2025-01-23,46.0,Atención,9,Excelente
R04957,2025-01-02,47.0,Ventas,5,
R04958,2025-01-10,43.0,Ventas,4,Regular
R04959,2025-01-28,39.0,Atención,6,Poco claro
R04960,2025-01-16,50.0,Ventas,10,Todo correcto
R04961,2025-01-06,56.0,Soporte,5,
R04962,2025-01-28,64.0,Atención,10,Rápido
R04963,2025-01-02,46.0,Atención,NS/NC,
R04964,2025-01-02,39.0,Soporte,8,Amables
R04965,2025-01-26,62.0,Atención,NS/NC,
R04966,2025-01-13,30.0,Ventas,5,Regular
R04967,2025-01-24,26.0,Atención,1,No resolvieron
R04968,2025-01-15,41.0,Soporte,5,No resolvieron
R04969,2025-01-31,32.0,Soporte,5,Regular
R04970,2025-01-28,53.0,Soporte,5,
R04971,2025-01-02,30.0,Atención,3,Regular
R04972,2025-01-07,44.0,Atención,9,Amables
R04973,2025-01-03,61.0,Atención,5,
R04974,2025-01-08,54.0,Soporte,2,Regular
R04975,2025-01-23,24.0,Atención,5,
R04976,2025-01-14,25.0,Atención,9,Amables
R04977,2025-01-24,54.0,Atención,NS/NC,
R04978,2025-01-30,58.0,Ventas,6,Poco claro
R04979,2025-01-23,31.0,Postventa,9,Todo correcto
R04980,2025-01-27,29.0,Ventas,7,Mal servicio
R04981,2025-01-22,53.0,Soporte,2,Poco claro
R04982,2025-01-29,57.0,Atención,1,
R04983,2025-01-07,34.0,Soporte,3,Poco claro
R04984,2025-01-21,57.0,Soporte,4,
R04985,2025-01-07,46.0,Soporte,9,Excelente
R04986,2025-01-01,44.0,Soporte,5,No resolvieron
R04987,2025-01-17,18.0,Soporte,2,Poco claro
R04988,2025-01-09,51.0,Atención,10,Amables
R04989,2025-01-30,-92.0,Atención,5,
R04990,2025-01-21,41.0,Atención,2,
R04991,2025-01-13,38.0,Atención,9,Muy bien
R04992,2025-01-21,50.0,Atención,6,Regular
R04993,2025-01-19,24.0,Atención,5,Regular
R04994,2025-01-21,18.0,Atención,NS/NC,
R04995,2025-01-19,58.0,Atención,12,Excelente
R04996,2025-01-25,20.0,Atención,7,
R04997,2025-01-25,61.0,Atención,2,Poco claro
R04998,2025-01-22,32.0,Soporte,10,Rápido
R04999,2025-01-31,48.0,Ventas,6,Regular
R05000,2025-01-17,33.0,Postventa,10,Muy bien
R05001,2025-01-23,27.0,Postventa,10,Excelente
R05002,2025-01-23,46.0,Soporte,3,
R05003,2025-01-30,23.0,Soporte,8,Muy bien
R05004,2025-01-10,46.0,Atención,5,Regular
R05005,2025-01-10,34.0,Postventa,8,Excelente
R05006,2025-01-04,39.0,Ventas,7,
R05007,2025-01-08,41.0,Ventas,8,Rápido
R05008,2025-01-22,34.0,Atención,1,Regular
R05009,2025-01-20,38.0,Soporte,6,
R05010,2025-01-20,28.0,Atención,3,
R05011,2025-01-18,24.0,Postventa,5,No resolvieron
R05012,2025-01-14,59.0,Atención,2,Demora
R05013,2025-01-18,56.0,Soporte,4,
R05014,2025-01-28,22.0,Atención,6,Regular
R05015,2025-01-14,61.0,Ventas,1,
R05016,2025-01-20,65.0,Atención,2,
R05017,2025-01-21,38.0,Ventas,2,
R05018,2025-01-24,35.0,Soporte,9,Amables
R05019,2025-01-15,52.0,Soporte,5,
R05020,2025-01-22,37.0,Atención,5,
R05021,2025-01-30,32.0,Ventas,6,Poco claro
R05022,2025-01-31,22.0,Ventas,10,Excelente
R05023,2025-01-04,30.0,Soporte,3,
R05024,2025-01-13,29.0,Soporte,9,Muy bien
R05025,2025-01-27,38.0,Atención,3,
R05026,2025-01-23,,Atención,12,Muy bien
R05027,2025-01-08,23.0,Soporte,9,Rápido
R05028,2025-01-18,24.0,Soporte,10,Amables
R05029,2025-01-12,43.0,Soporte,8,Muy bien
R05030,2025-01-23,59.0,Soporte,6,Demora
R05031,2025-01-31,65.0,Ventas,8,Rápido
R05032,2025-01-14,25.0,Postventa,1,No resolvieron
R05033,2025-01-02,26.0,Soporte,4,No resolvieron
R05034,2025-01-18,44.0,Soporte,10,Todo correcto
R05035,2025-01-24,21.0,Ventas,4,
R05036,2025-01-02,38.0,Soporte,2,Mal servicio
R05037,2025-01-31,48.0,Soporte,2,
R05038,2025-01-11,38.0,Ventas,10,Muy bien
R05039,2025-01-09,57.0,Ventas,9,Excelente
R05040,2025-01-12,42.0,Ventas,6,
R05041,2025-01-17,56.0,Atención,7,No resolvieron
R05042,2025-01-15,32.0,Soporte,4,
R05043,2025-01-25,52.0,Atención,3,
R05044,2025-01-31,60.0,Atención,3,
R05045,2025-01-17,58.0,Soporte,5,No resolvieron
R05046,2025-01-26,54.0,Atención,6,Poco claro
R05047,2025-01-29,59.0,Soporte,2,Mal servicio
R05048,2025-01-26,64.0,Soporte,7,Poco claro
R05049,2025-01-18,45.0,Ventas,NS/NC,
R05050,2025-01-22,31.0,Atención,1,Regular
R05051,2025-01-06,21.0,Atención,7,Mal servicio
R05052,2025-01-17,37.0,Soporte,4,Mal servicio
R05053,2025-01-23,,Atención,4,
R05054,2025-01-24,29.0,Atención,3,
R05055,2025-01-18,50.0,Ventas,9,Todo correcto
R05056,2025-01-08,41.0,Atención,3,
R05057,2025-01-09,37.0,Soporte,4,
R05058,2025-01-06,22.0,Atención,3,
R05059,2025-01-05,55.0,Atención,8,Todo correcto
R05060,2025-01-12,47.0,Atención,8,Todo correcto
R05061,2025-01-25,41.0,Ventas,10,Excelente
R05062,2025-01-29,60.0,Ventas,8,Amables
R05063,2025-01-28,57.0,Ventas,5,Demora
R05064,2025-01-11,24.0,Soporte,7,Mal servicio
R05065,2025-01-25,53.0,Ventas,3,
R05066,2025-01-01,55.0,Atención,8,Amables
R05067,2025-01-11,33.0,Ventas,10,Rápido
R05068,2025-01-19,32.0,Soporte,2,No resolvieron
R05069,2025-01-09,63.0,Ventas,NS/NC,
R05070,2025-01-27,40.0,Atención,6,Regular
R05071,2025-01-02,29.0,Ventas,2,
R05072,2025-01-12,46.0,Soporte,6,
R05073,2025-01-04,61.0,Atención,10,Rápido
R05074,2025-01-04,65.0,Soporte,2,No resolvieron
R05075,2025-01-18,32.0,Atención,3,Demora
R05076,2025-01-15,46.0,Atención,5,Mal servicio
R05077,2025-01-19,62.0,Soporte,NS/NC,
R05078,2025-01-13,60.0,Atención,9,Muy bien
R05079,2025-01-19,38.0,Atención,10,Rápido
R05080,2025-01-17,32.0,Atención,3,Mal servicio
R05081,2025-01-06,31.0,Atención,1,
R05082,2025-01-16,59.0,Atención,6,Demora
R05083,2025-01-24,61.0,Atención,1,Regular
R05084,2025-01-12,33.0,Atención,3,
R05085,2025-01-19,32.0,Postventa,7,Demora
R05086,2025-01-05,59.0,Postventa,4,Poco claro
R05087,2025-01-17,21.0,Ventas,9,Todo correcto
R05088,2025-01-26,44.0,Atención,7,Demora
R05089,2025-01-23,40.0,Ventas,5,
R05090,2025-01-26,46.0,Soporte,9,Excelente
R05091,2025-01-29,58.0,Atención,3,Demora
R05092,2025-01-01,26.0,Ventas,8,Excelente
R05093,2025-01-28,60.0,Postventa,8,Excelente
R05094,2025-01-27,60.0,Ventas,4,
R05095,2025-01-25,24.0,Atención,1,Mal servicio
R05096,2025-01-24,,Soporte,4,No resolvieron
R05097,2025-01-23,21.0,Atención,9,Excelente
R05098,2025-01-10,,Atención,10,Excelente
R05099,2025-01-15,22.0,Ventas,1,No resolvieron
R05100,2025-01-23,,Atención,3,
R05101,2025-01-21,58.0,Atención,8,Rápido
R05102,2025-01-21,45.0,Atención,3,Poco claro
R05103,2025-01-11,33.0,Soporte,2,
R05104,2025-01-13,58.0,Postventa,1,
R05105,2025-01-05,47.0,Soporte,9,Todo correcto
R05106,2025-01-01,21.0,Atención,10,Todo correcto
R05107,2025-01-24,19.0,Soporte,NS/NC,
R05108,2025-01-12,63.0,Soporte,7,Poco claro
R05109,2025-01-11,20.0,Ventas,10,Excelente
R05110,2025-01-17,38.0,Soporte,3,
R05111,2025-01-04,23.0,Atención,8,Muy bien
R05112,2025-01-15,60.0,Atención,9,Rápido
R05113,2025-01-25,35.0,Ventas,8,Muy bien
R05114,2025-01-30,61.0,Atención,5,
R05115,2025-01-09,22.0,Ventas,10,Todo correcto
R05116,2025-01-21,26.0,Atención,2,Demora
R05117,2025-01-20,37.0,Ventas,6,
R05118,2025-01-19,45.0,Atención,8,Todo correcto
R05119,2025-01-19,43.0,Atención,2,
R05120,2025-01-12,35.0,Soporte,6,Poco claro
R05121,2025-01-05,36.0,Soporte,7,Demora
R05122,2025-01-10,20.0,Soporte,9,Muy bien
R05123,2025-01-17,26.0,Soporte,9,Rápido
R05124,2025-01-05,53.0,Atención,2,
R05125,2025-01-22,48.0,Ventas,1,Poco claro
R05126,2025-01-16,34.0,Soporte,7,Demora
R05127,2025-01-07,40.0,Ventas,6,
R05128,2025-01-28,51.0,Soporte,10,Rápido
R05129,2025-01-09,58.0,Ventas,10,Excelente
R05130,2025-01-03,58.0,Soporte,12,Amables
R05131,2025-01-15,22.0,Atención,4,Mal servicio
R05132,2025-01-16,32.0,Soporte,9,Amables
R05133,2025-01-18,64.0,Soporte,1,
R05134,2025-01-14,20.0,Soporte,7,
R05135,2025-01-03,36.0,Ventas,5,
R05136,2025-01-12,45.0,Soporte,5,No resolvieron
R05137,2025-01-09,20.0,Ventas,12,Amables
R05138,2025-01-28,55.0,Soporte,2,No resolvieron
R05139,2025-01-07,21.0,Atención,3,No resolvieron
R05140,2025-01-09,41.0,Ventas,9,Amables
R05141,2025-01-13,48.0,Ventas,4,Regular
R05142,2025-01-18,62.0,Atención,6,Regular
R05143,2025-01-05,62.0,Atención,3,Demora
R05144,2025-01-13,28.0,Soporte,3,
R05145,2025-01-04,54.0,Atención,9,Amables
R05146,2025-01-31,18.0,Soporte,9,Rápido
R05147,2025-01-02,26.0,Postventa,3,Regular
R05148,2025-01-16,34.0,Atención,3,
R05149,2025-01-09,18.0,Atención,6,Poco claro
R05150,2025-01-09,20.0,Ventas,1,
R05151,2025-01-06,64.0,Atención,5,Mal servicio
R05152,2025-01-11,43.0,Ventas,9,Amables
R05153,2025-01-22,48.0,Atención,9,Amables
R05154,2025-01-24,43.0,Soporte,8,Todo correcto
R05155,2025-01-22,40.0,Atención,6,
R05156,2025-01-01,47.0,Ventas,9,Muy bien
R05157,2025-01-04,27.0,Soporte,3,Mal servicio
R05158,2025-01-13,25.0,Postventa,9,Rápido
R05159,2025-01-23,61.0,Soporte,8,Muy bien
R05160,2025-01-13,,Ventas,1,
R05161,2025-01-13,39.0,Soporte,9,Amables
R05162,2025-01-02,32.0,Postventa,8,Excelente
R05163,2025-01-09,58.0,Atención,8,Muy bien
R05164,2025-01-24,27.0,Soporte,6,
R05165,2025-01-08,37.0,Soporte,9,Amables
R05166,2025-01-07,58.0,Atención,8,Rápido
R05167,2025-01-04,64.0,Soporte,2,
R05168,2025-01-18,40.0,Ventas,6,
R05169,2025-01-03,18.0,Soporte,8,Todo correcto
R05170,2025-01-28,19.0,Atención,6,Regular
R05171,2025-01-06,36.0,Atención,9,Rápido
R05172,2025-01-12,31.0,Atención,5,Poco claro
R05173,2025-01-12,25.0,Postventa,8,Amables
R05174,2025-01-21,55.0,Soporte,10,Amables
R05175,2025-01-28,29.0,Atención,2,
R05176,2025-01-08,43.0,Soporte,5,Regular
R05177,2025-01-22,44.0,Atención,1,No resolvieron
R05178,2025-01-22,,Atención,5,Mal servicio
R05179,2025-01-01,32.0,Soporte,7,
R05180,2025-01-04,63.0,Ventas,NS/NC,
R05181,2025-01-21,18.0,Ventas,10,Muy bien
R05182,2025-01-28,60.0,Ventas,3,Demora
R05183,2025-01-11,45.0,Postventa,6,
R05184,2025-01-03,20.0,Atención,1,Demora
R05185,2025-01-13,35.0,Atención,3,
R05186,2025-01-25,51.0,Atención,8,Amables
R05187,2025-01-17,49.0,Soporte,NS/NC,
R05188,2025-01-22,46.0,Soporte,7,
R05189,2025-01-22,,Ventas,4,No resolvieron
R05190,2025-01-10,,Soporte,7,
R05191,2025-01-21,56.0,Soporte,7,Demora
R05192,2025-01-12,25.0,Soporte,NS/NC,
R05193,2025-01-15,36.0,Atención,8,Todo correcto
R05194,2025-01-21,64.0,Ventas,4,
R05195,2025-01-10,59.0,Postventa,4,
R05196,2025-01-14,39.0,Soporte,9,Muy bien
R05197,2025-01-13,46.0,Ventas,8,Rápido
R05198,2025-01-05,50.0,Soporte,4,
R05199,2025-01-06,55.0,Atención,6,No resolvieron
R05200,2025-01-24,62.0,Atención,9,Todo correcto
R05201,2025-01-02,63.0,Atención,6,Poco claro
R05202,2025-01-22,52.0,Soporte,5,
R05203,2025-01-17,60.0,Atención,7,
R05204,2025-01-04,20.0,Ventas,2,Regular
R05205,2025-01-14,36.0,Postventa,8,Excelente
R05206,2025-01-10,27.0,Atención,7,No resolvieron
R05207,2025-01-03,44.0,Atención,6,
R05208,2025-01-25,32.0,Ventas,3,Demora
R05209,2025-01-03,28.0,Ventas,9,Excelente
R05210,2025-01-15,64.0,Atención,2,No resolvieron
R05211,2025-01-06,43.0,Soporte,4,
R05212,2025-01-17,41.0,Ventas,2,Regular
R05213,2025-01-12,30.0,Soporte,6,Regular
R05214,2025-01-22,49.0,Atención,7,Demora
R05215,2025-01-20,54.0,Postventa,9,Todo correcto
R05216,2025-01-24,21.0,Atención,6,
R05217,2025-01-29,30.0,Atención,6,
R05218,2025-01-11,26.0,Soporte,5,
R05219,2025-01-25,51.0,Atención,10,Todo correcto
R05220,2025-01-04,,Postventa,10,Amables
R05221,2025-01-26,65.0,Soporte,4,Mal servicio
R05222,2025-01-28,24.0,Ventas,10,Todo correcto
R05223,2025-01-26,18.0,Atención,4,No resolvieron
R05224,2025-01-06,29.0,Atención,4,Regular
R05225,2025-01-01,38.0,Soporte,5,
R05226,2025-01-20,28.0,Postventa,1,No resolvieron
R05227,2025-01-23,61.0,Atención,2,Demora
R05228,2025-01-28,61.0,Soporte,3,
R05229,2025-01-16,61.0,Atención,7,No resolvieron
R05230,2025-01-15,31.0,Ventas,1,Poco claro
R05231,2025-01-17,51.0,Postventa,3,No resolvieron
R05232,2025-01-08,51.0,Soporte,7,Regular
R05233,2025-01-28,42.0,Ventas,6,No resolvieron
R05234,2025-01-26,21.0,Atención,2,Demora
R05235,2025-01-12,43.0,Atención,4,
R05236,2025-01-27,33.0,Atención,1,No resolvieron
R05237,2025-01-22,27.0,Atención,5,
R05238,2025-01-21,62.0,Ventas,2,
R05239,2025-01-10,19.0,Soporte,NS/NC,
R05240,2025-01-27,52.0,Atención,10,Excelente
R05241,2025-01-15,36.0,Ventas,6,
R05242,2025-01-30,,Postventa,1,Mal servicio
R05243,2025-01-09,36.0,Soporte,2,No resolvieron
R05244,2025-01-02,25.0,Soporte,4,Regular
R05245,2025-01-05,,Atención,3,
R05246,2025-01-06,27.0,Soporte,9,Amables
R05247,2025-01-07,20.0,Soporte,1,Regular
R05248,2025-01-21,,Postventa,7,
